Word	Label	Book	Chapter	Line
فكان	3	0	2	17
يبلغ	3	0	2	17
بنظرة	3	0	2	17
يسددها	3	0	2	17
ما	3	0	2	17
لا	3	0	2	17
يبلغه	3	0	2	17
الرجل	3	0	2	17
الضخم	3	0	2	17
بالعصا	3	0	2	17
في	3	0	2	17
يده	3	0	2	17
.	3	0	2	17

ولكنه	3	0	2	17
كان	3	0	2	17
على	3	0	2	17
ذلك	3	0	2	17
رضي	3	0	2	17
الطباع	4	0	2	17
،	3	0	2	17

دمث	5	0	2	17
الأخلاق	3	0	2	17
،	3	0	2	17

سريع	3	0	2	17
الفيء	5	0	2	17
إلى	3	0	2	17
الرضى	3	0	2	17
.	3	0	2	17

ودخلت	3	0	2	18
عليه	3	0	2	18
شوشو	3	0	2	18
وهو	3	0	2	18
لا	3	0	2	18
يحسها	3	0	2	18
،	3	0	2	18

ووقفت	3	0	2	18
خلفه	3	0	2	18
وهو	3	0	2	18
مشتغل	5	0	2	18
بنزع	3	0	2	18
غطاء	3	0	2	18
حقيبته	3	0	2	18
،	3	0	2	18

ووضعت	3	0	2	18
كفيها	3	0	2	18
على	3	0	2	18
عينيه	3	0	2	18
،	3	0	2	18

فأمسك	3	0	2	18
بها	3	0	2	18
ونزعها	3	0	2	18
عنه	3	0	2	18
برفق	3	0	2	18
وقال	3	0	2	18
:	3	0	2	18
آه	3	0	2	18
.	3	0	2	18
.	3	0	2	18

شوشو	3	0	2	18
!	3	0	2	18

–	3	0	2	19
نعم	3	0	2	19
أنا	3	0	2	19
شوشو	3	0	2	19
.	3	0	2	19

من	3	0	2	19
كنت	3	0	2	19
تحسبني	3	0	2	19
؟	3	0	2	19

فاحمر	3	0	2	20
وجهه	3	0	2	20
الأسمر	3	0	2	20
قليلا	3	0	2	20
وابتسم	3	0	2	20
.	3	0	2	20

وكانت	3	0	2	21
لآخر	3	0	2	21
عهده	4	0	2	21
بها	3	0	2	21
قبل	3	0	2	21
عام	3	0	2	21
طفلة	3	0	2	21
ألفاها	5	0	2	21
في	3	0	2	21
هذه	4	0	2	21
اللقية	4	0	2	21
امرأة	3	0	2	21
بارعة	3	0	2	21
الشكل	3	0	2	21
ممشوقة	5	0	2	21
القد	3	0	2	21
،	3	0	2	21

تغترف	4	0	2	21
العين	3	0	2	21
بشارتها	5	0	2	21
وترتاح	3	0	2	21
النفس	3	0	2	21
إلى	3	0	2	21
نظرتها	5	0	2	21
:	3	0	2	21
سوداء	3	0	2	21
العينين	3	0	2	21
عميقتهما	3	0	2	21
؛	3	0	2	21

ذهبية	3	0	2	21
الشعر	3	0	2	21
ترسله	3	0	2	21
أمواجا	3	0	2	21
على	3	0	2	21
كتفيها	3	0	2	21
،	3	0	2	21

بيضاء	3	0	2	21
مشرقة	3	0	2	21
،	3	0	2	21

حمراء	3	0	2	21
الخدين	3	0	2	21
قرمزية	5	0	2	21
الشفتين	3	0	2	21
لينتهما	3	0	2	21
:	3	0	2	21
عينها	3	0	2	21
نار	3	0	2	21
،	3	0	2	21

ولحظها	5	0	2	21
حب	3	0	2	21
،	3	0	2	21

وصوتها	3	0	2	21
تغريد	3	0	2	21
،	3	0	2	21

وقوامها	4	0	2	21
أتم	3	0	2	21
ما	3	0	2	21
يكون	3	0	2	21
استواء	3	0	2	21
وصحة	3	0	2	21
وعزما	4	0	2	21
ونشاطا	3	0	2	21
،	3	0	2	21

وحركتها	3	0	2	21
مملوءة	3	0	2	21
ظرفا	3	0	2	21
ورشاقة	3	0	2	21
،	3	0	2	21

رقيقة	3	0	2	21
كأنها	3	0	2	21
النسيم	3	0	2	21
،	3	0	2	21

جليلة	3	0	2	21
كأنها	3	0	2	21
ملكة	3	0	2	21
،	3	0	2	21

ذائبة	3	0	2	21
حينا	3	0	2	21
،	3	0	2	21

متدللة	5	0	2	21
متجبرة	4	0	2	21
أحيانا	3	0	2	21
،	3	0	2	21

ساخرة	3	0	2	21
طورا	5	0	2	21
،	3	0	2	21

وطورا	5	0	2	21
ساذجة	4	0	2	21
غريرة	5	0	2	21
،	3	0	2	21

جميلة	3	0	2	21
في	3	0	2	21
كل	3	0	2	21
حال	3	0	2	21
.	3	0	2	21

وقالت	3	0	2	21
وهى	3	0	2	21
تعتمد	3	0	2	21
أن	3	0	2	21
تتجاهل	3	0	2	21
معنى	3	0	2	21
ما	3	0	2	21
يفعل	3	0	2	21
:	3	0	2	21
دعني	5	0	2	21
أخرج	3	0	2	21
لك	3	0	2	21
ما	3	0	2	21
تريد	3	0	2	21
من	3	0	2	21
الثياب	3	0	2	21
.	3	0	2	21

إن	3	0	2	21
هذا	3	0	2	21
عمل	3	0	2	21
النساء	3	0	2	21
لا	3	0	2	21
الرجال	3	0	2	21
.	3	0	2	21

اصعد	3	0	2	21
أنت	3	0	2	21
إلى	3	0	2	21
«	3	0	2	21
فوق	3	0	2	21
»	3	0	2	21
فإنهم	3	0	2	21
ينتظرونك	3	0	2	21
ليفطروا	3	0	2	21
معك	3	0	2	21
وسأعد	3	0	2	21
لك	3	0	2	21
كل	3	0	2	21
شيء	3	0	2	21
.	3	0	2	21

–	3	0	2	22
ولكنك	3	0	2	22
لا	3	0	2	22
تعرفين	3	0	2	22
ماذا	3	0	2	22
أبغى	3	0	2	22
؟	3	0	2	22

–	3	0	2	23
أعرف	3	0	2	23
كل	3	0	2	23
شيء	3	0	2	23
!	3	0	2	23

وماذا	3	0	2	23
تستطيع	3	0	2	23
أنت	3	0	2	23
أن	3	0	2	23
تعرف	3	0	2	23
أكثر	3	0	2	23
مني	3	0	2	23
؟	3	0	2	23

إنك	3	0	2	23
كالطفل	3	0	2	23
الصغير	3	0	2	23
يحتاج	3	0	2	23
حتى	3	0	2	23
إلى	3	0	2	23
من	3	0	2	23
يلبسه	3	0	2	23
الجورب	3	0	2	23
!	3	0	2	23

فلم	3	0	2	24
يدر	3	0	2	24
أعرفت	3	0	2	24
وتجاهلت	3	0	2	24
أم	3	0	2	24
هي	3	0	2	24
لا	3	0	2	24
تعلم	3	0	2	24
شيئا	3	0	2	24
مما	3	0	2	24
حدث	3	0	2	24
،	3	0	2	24

وكانت	3	0	2	24
نفسه	3	0	2	24
قد	3	0	2	24
سكنت	3	0	2	24
فآثر	3	0	2	24
أن	3	0	2	24
يطوي	3	0	2	24
الأمر	3	0	2	24
،	3	0	2	24

وبدا	4	0	2	24
له	3	0	2	24
أن	3	0	2	24
هذا	3	0	2	24
خير	3	0	2	24
ما	3	0	2	24
يمكن	3	0	2	24
أن	3	0	2	24
يصنع	3	0	2	24
،	3	0	2	24

وقال	3	0	2	24
مغالطا	5	0	2	24
:	3	0	2	24
«	3	0	2	24
ولكني	3	0	2	24
لا	3	0	2	24
أعرف	3	0	2	24
من	3	0	2	24
أين	3	0	2	24
أصعد	3	0	2	24
»	3	0	2	24
.	3	0	2	24

–	3	0	2	25
إذا	3	0	2	25
لنبدأ	3	0	2	25
بالصعود	3	0	2	25
وبعد	3	0	2	25
ذلك	3	0	2	25
نعود	3	0	2	25
إلى	3	0	2	25
هذه	3	0	2	25
الحقيقة	3	0	2	25
.	3	0	2	25

أليس	3	0	2	25
كذلك	3	0	2	25
؟	3	0	2	25

–	3	0	2	26
نعم	3	0	2	26
؟	3	0	2	26

–	3	0	2	27
هيا	3	0	2	27
إذا	3	0	2	27
.	3	0	2	27

ووضعت	3	0	2	28
كفها	3	0	2	28
على	3	0	2	28
كتفه	3	0	2	28
اليمنى	3	0	2	28
وجعلت	3	0	2	28
تطفر	5	0	2	28
إلى	3	0	2	28
جوانبه	3	0	2	28
وتتواثب	5	0	2	28
كالفراشة	3	0	2	28
.	3	0	2	28

الفصل	3	0	4	0
الرابع	3	0	4	0

«	3	0	4	1
إلى	3	0	4	1
أن	3	0	4	1
يفيح	3	0	4	1
النهار	3	0	4	1
وتنهزم	3	0	4	1
الظلال	3	0	4	1
اذهب	3	0	4	1
إلى	3	0	4	1
جبل	3	0	4	1
المر	3	0	4	1
وإلى	3	0	4	1
تل	3	0	4	1
اللبان	3	0	4	1
»	3	0	4	1

قبل	3	0	4	2
أن	3	0	4	2
نتقدم	3	0	4	2
بخطوة	3	0	4	2
أخرى	3	0	4	2
في	3	0	4	2
هذا	3	0	4	2
التاريخ	3	0	4	2
—	3	0	4	2
أو	3	0	4	2
في	3	0	4	2
هذه	3	0	4	2
الفترة	3	0	4	2
من	3	0	4	2
حياة	3	0	4	2
صاحبنا	3	0	4	2
إبراهيم	3	0	4	2
—	3	0	4	2
نكر	5	0	4	2
راجعين	3	0	4	2
بالقارئ	3	0	4	2
بضعة	3	0	4	2
أسابيع	3	0	4	2
لنجلو	4	0	4	2
ما	3	0	4	2
عساه	3	0	4	2
يكون	3	0	4	2
مشكلا	4	0	4	2
مما	3	0	4	2
أسلفنا	4	0	4	2
قصة	5	0	4	2
في	3	0	4	2
الفصل	3	0	4	2
السابق	3	0	4	2
.	3	0	4	2

وهي	3	0	4	2
أوبة	5	0	4	2
تردنا	3	0	4	2
إلى	3	0	4	2
أيام	3	0	4	2
عشرة	3	0	4	2
قضاها	3	0	4	2
في	3	0	4	2
مستشفي	3	0	4	2
لا	3	0	4	2
حاجة	3	0	4	2
بنا	3	0	4	2
إلى	3	0	4	2
اسمه	3	0	4	2
إذ	3	0	4	2
كنا	3	0	4	2
لن	3	0	4	2
نعود	3	0	4	2
إليه	3	0	4	2
مرة	3	0	4	2
ثانية	3	0	4	2
،	3	0	4	2

وكانت	3	0	4	2
طلبتنا	5	0	4	2
عنده	3	0	4	2
قد	3	0	4	2
زايلته	5	0	4	2
.	3	0	4	2

وكان	3	0	4	2
كبير	3	0	4	2
الأطباء	3	0	4	2
صديقا	3	0	4	2
لإبراهيم	3	0	4	2
فأوصى	3	0	4	2
به	3	0	4	2
الخدم	3	0	4	2
والممرضات	3	0	4	2
،	3	0	4	2

وأطلق	3	0	4	2
له	3	0	4	2
الحرية	3	0	4	2
في	3	0	4	2
استقبال	3	0	4	2
الزوار	3	0	4	2
،	3	0	4	2

وأمرهم	3	0	4	2
أن	3	0	4	2
يتوخوا	4	0	4	2
في	3	0	4	2
ذلك	3	0	4	2
مرضاته	4	0	4	2
.	3	0	4	2

وكان	3	0	4	2
هذا	3	0	4	2
شرط	3	0	4	2
إبراهيم	3	0	4	2
لما	3	0	4	2
ألح	3	0	4	2
عليه	3	0	4	2
الطبيب	3	0	4	2
أن	3	0	4	2
يجري	3	0	4	2
له	3	0	4	2
العملية	3	0	4	2
،	3	0	4	2

فقبله	3	0	4	2
واكتفى	4	0	4	2
بأن	3	0	4	2
ينبه	3	0	4	2
إلى	3	0	4	2
وجوب	4	0	4	2
الإقلال	4	0	4	2
من	3	0	4	2
تقبل	3	0	4	2
الزيارات	3	0	4	2
في	3	0	4	2
الأيام	3	0	4	2
الأولى	3	0	4	2
على	3	0	4	2
الأقل	3	0	4	2
.	3	0	4	2

وفى	3	0	4	3
صباح	3	0	4	3
اليوم	3	0	4	3
المضروب	5	0	4	3
للعملية	3	0	4	3
ذهب	3	0	4	3
إبراهيم	3	0	4	3
وحده	4	0	4	3
إلى	3	0	4	3
المستشفى	3	0	4	3
دون	4	0	4	3
أن	3	0	4	3
يخبر	3	0	4	3
أمه	3	0	4	3
أو	3	0	4	3
ابنه	3	0	4	3
.	3	0	4	3

وهما	3	0	4	3
كل	3	0	4	3
أهل	3	0	4	3
بيته	3	0	4	3
إذا	3	0	4	3
أسقطنا	3	0	4	3
الخدم	3	0	4	3
—	3	0	4	3
كأنه	3	0	4	3
ماض	3	0	4	3
إلى	3	0	4	3
عمله	3	0	4	3
.	3	0	4	3

وتقدم	3	0	4	3
إلى	3	0	4	3
غرفة	3	0	4	3
الجراحة	3	0	4	3
بجأش	4	0	4	3
رابط	4	0	4	3
ونفس	3	0	4	3
—	3	0	4	3
لا	3	0	4	3
نقول	3	0	4	3
مطمئنة	3	0	4	3
—	3	0	4	3
ولكنا	3	0	4	3
نقول	3	0	4	3
غير	3	0	4	3
مكترثة	4	0	4	3
لما	3	0	4	3
عساه	3	0	4	3
أن	3	0	4	3
يكون	3	0	4	3
.	3	0	4	3

ومع	3	0	4	3
أن	3	0	4	3
الطبيب	3	0	4	3
احتاج	3	0	4	3
أن	3	0	4	3
ينشقه	5	0	4	3
مقدارا	3	0	4	3
كبيرا	3	0	4	3
من	3	0	4	3
الكلوروفورم	3	0	4	3
،	3	0	4	3

فإنه	3	0	4	3
لم	3	0	4	3
يكد	4	0	4	3
يغسل	3	0	4	3
يديه	3	0	4	3
حتى	3	0	4	3
كان	3	0	4	3
إبراهيم	3	0	4	3
قد	3	0	4	3
فتح	3	0	4	3
عينيه	3	0	4	3
وأفاق	3	0	4	3
إلى	3	0	4	3
حد	3	0	4	3
كببر	5	0	4	3
،	3	0	4	3

فحملوه	3	0	4	3
وهو	3	0	4	3
متنبه	3	0	4	3
ووضعوه	3	0	4	3
في	3	0	4	3
سريره	3	0	4	3
وتركوا	3	0	4	3
إلى	3	0	4	3
جانبه	3	0	4	3
ممرضة	3	0	4	3
تعنى	3	0	4	3
به	3	0	4	3
،	3	0	4	3

فلبث	4	0	4	3
نحو	4	0	4	3
ساعة	3	0	4	3
لا	3	0	4	3
يتحرك	3	0	4	3
ولا	3	0	4	3
يتكلم	3	0	4	3
ولا	3	0	4	3
يصنع	3	0	4	3
أكثر	3	0	4	3
من	3	0	4	3
أن	3	0	4	3
يدير	3	0	4	3
عينيه	3	0	4	3
في	3	0	4	3
السقف	3	0	4	3
والجدران	3	0	4	3
أو	3	0	4	3
يرفع	3	0	4	3
يديه	3	0	4	3
من	3	0	4	3
حين	3	0	4	3
إلى	3	0	4	3
حين	3	0	4	3
ويمسح	3	0	4	3
جبينه	3	0	4	3
لغرض	3	0	4	3
واحد	3	0	4	3
هو	3	0	4	3
أن	3	0	4	3
يثبت	3	0	4	3
لممرضته	3	0	4	3
أنه	3	0	4	3
مفيق	5	0	4	3
.	3	0	4	3

وهي	3	0	4	3
تحدجه	5	0	4	3
بنظرها	3	0	4	3
ولا	3	0	4	3
تكاد	4	0	4	3
تحول	3	0	4	3
نظرها	3	0	4	3
عنه	3	0	4	3
كأنما	3	0	4	3
تعجب	3	0	4	3
لجلده	4	0	4	3
.	3	0	4	3

ثم	3	0	4	3
لفت	4	0	4	3
وجهه	3	0	4	3
فجأة	3	0	4	3
وقال	3	0	4	3
:	3	0	4	3
«	3	0	4	3
ما	3	0	4	3
اسمك	3	0	4	3
؟	3	0	4	3

»	3	0	4	3
ولم	3	0	4	3
يكن	3	0	4	3
ذلك	3	0	4	3
منه	3	0	4	3
التفات	3	0	4	3
سائل	3	0	4	3
عادي	3	0	4	3
بل	3	0	4	3
كان	3	0	4	3
أشبه	3	0	4	3
بحركة	3	0	4	3
متوجع	5	0	4	3
.	3	0	4	3

ويظهر	3	0	4	4
أن	3	0	4	4
هذا	3	0	4	4
آخر	3	0	4	4
ما	3	0	4	4
كانت	3	0	4	4
تنتظر	3	0	4	4
أن	3	0	4	4
يسألها	3	0	4	4
عنه	3	0	4	4
،	3	0	4	4

فلم	3	0	4	4
تجد	3	0	4	4
الجواب	3	0	4	4
حاضرا	3	0	4	4
وتلعثمت	4	0	4	4
وهي	3	0	4	4
تخبره	3	0	4	4
أن	3	0	4	4
اسمها	3	0	4	4
«	3	0	4	4
ماري	3	0	4	4
»	3	0	4	4
وحول	3	0	4	4
وجهه	3	0	4	4
عنها	3	0	4	4
قبل	3	0	4	4
أن	3	0	4	4
تنطق	3	0	4	4
وعاد	3	0	4	4
إلى	3	0	4	4
صمته	3	0	4	4
،	3	0	4	4

وكأنما	3	0	4	4
توهمت	3	0	4	4
أنه	3	0	4	4
لم	3	0	4	4
يسمع	3	0	4	4
وخشيت	3	0	4	4
أن	3	0	4	4
يسوءه	3	0	4	4
حسبانه	3	0	4	4
أنها	3	0	4	4
لم	3	0	4	4
تجب	3	0	4	4
أو	3	0	4	4
كأنما	3	0	4	4
ملت	3	0	4	4
طول	3	0	4	4
الصمت	3	0	4	4
الذي	3	0	4	4
ألزمها	3	0	4	4
إياه	5	0	4	4
—	3	0	4	4
والصمت	3	0	4	4
أشق	5	0	4	4
على	3	0	4	4
النساء	3	0	4	4
منه	3	0	4	4
على	3	0	4	4
الرجال	3	0	4	4
—	3	0	4	4
فمالت	3	0	4	4
إليه	3	0	4	4
وحنت	5	0	4	4
عليه	3	0	4	4
وكفاها	3	0	4	4
على	3	0	4	4
السرير	3	0	4	4
لتعتمد	3	0	4	4
عليه	3	0	4	4
وقالت	3	0	4	4
:	3	0	4	4
أقول	3	0	4	4
إن	3	0	4	4
اسمي	3	0	4	4
ماري	3	0	4	4
.	3	0	4	4

فتصلبت	3	0	4	5
عضلات	3	0	4	5
وجهه	3	0	4	5
وانزوى	4	0	4	5
ما	3	0	4	5
بين	3	0	4	5
عينيه	3	0	4	5
وتضاغطت	5	0	4	5
شفتاه	3	0	4	5
هنيهة	5	0	4	5
قبل	3	0	4	5
أن	3	0	4	5
يقول	3	0	4	5
لها	3	0	4	5
:	3	0	4	5
«	3	0	4	5
نعم	3	0	4	5
سمعت	3	0	4	5
…	3	0	4	5

أرجو	3	0	4	5
ألا	3	0	4	5
تضعي	3	0	4	5
يدك	3	0	4	5
على	3	0	4	5
الفراش	3	0	4	5
فيتحرك	3	0	4	5
…	3	0	4	5

مؤقتا	3	0	4	5
على	3	0	4	5
الأقل	3	0	4	5
…	3	0	4	5
»	3	0	4	5
.	3	0	4	5

فرفعت	3	0	4	6
يديها	3	0	4	6
بسرعة	3	0	4	6
عن	3	0	4	6
السرير	3	0	4	6
وقد	3	0	4	6
أدركت	3	0	4	6
أن	3	0	4	6
صمته	3	0	4	6
تجلد	4	0	4	6
؛	3	0	4	6

وأنه	3	0	4	6
يكابد	4	0	4	6
من	3	0	4	6
الألم	3	0	4	6
ما	3	0	4	6
يود	4	0	4	6
أن	3	0	4	6
يكتمه	3	0	4	6
لسبب	3	0	4	6
ما	5	0	4	6
،	3	0	4	6

ونهضت	3	0	4	6
وقد	3	0	4	6
حدثتها	3	0	4	6
نفسها	3	0	4	6
أن	3	0	4	6
خير	3	0	4	6
ما	3	0	4	6
تحسن	3	0	4	6
به	3	0	4	6
إليه	3	0	4	6
هو	3	0	4	6
أن	3	0	4	6
تدعه	5	0	4	6
وحده	4	0	4	6
.	3	0	4	6

وفطن	4	0	4	6
هو	3	0	4	6
أيضا	3	0	4	6
إلى	3	0	4	6
ما	3	0	4	6
خطر	5	0	4	6
لها	5	0	4	6
وأوما	4	0	4	6
إليها	3	0	4	6
بعينيه	3	0	4	6
فعادت	3	0	4	6
إلى	3	0	4	6
كرسيها	3	0	4	6
فقال	3	0	4	6
:	3	0	4	6
هل	3	0	4	6
تعلمين	3	0	4	6
أن	3	0	4	6
أهلي	3	0	4	6
يجهلون	4	0	4	6
أني	3	0	4	6
هنا	3	0	4	6
؟	3	0	4	6

–	3	0	4	7
كلا	3	0	4	7
!	3	0	4	7

وبدا	4	0	4	8
عليها	3	0	4	8
شىء	3	0	4	8
من	3	0	4	8
الدهشة	3	0	4	8
فلم	3	0	4	8
تدر	3	0	4	8
ماذا	3	0	4	8
تقول	3	0	4	8
أكثر	3	0	4	8
من	3	0	4	8
«	3	0	4	8
كلا	3	0	4	8
»	3	0	4	8
ومضى	4	0	4	8
هو	3	0	4	8
في	3	0	4	8
كلامه	3	0	4	8
فقال	3	0	4	8
:	3	0	4	8
أرجو	3	0	4	8
أن	3	0	4	8
تغتفري	4	0	4	8
لي	4	0	4	8
ما	3	0	4	8
أنا	3	0	4	8
قائل	3	0	4	8
.	3	0	4	8

إن	3	0	4	8
وجودك	3	0	4	8
معي	3	0	4	8
الآن	4	0	4	8
على	3	0	4	8
الأقل	3	0	4	8
لا	3	0	4	8
يكاد	4	0	4	8
يجديني	4	0	4	8
.	3	0	4	8

وأنت	3	0	4	8
في	3	0	4	8
الخارج	3	0	4	8
أنفع	5	0	4	8
لى	3	0	4	8
منك	3	0	4	8
هنا	3	0	4	8
.	3	0	4	8

كم	3	0	4	8
الساعة	3	0	4	8
الآن	4	0	4	8
؟	3	0	4	8
.	3	0	4	8

–	3	0	4	9
التاسعة	3	0	4	9
والربع	3	0	4	9
.	3	0	4	9

–	3	0	4	10
لا	3	0	4	10
يزال	3	0	4	10
إذا	3	0	4	10
في	3	0	4	10
الوقت	3	0	4	10
فسحة	3	0	4	10
.	3	0	4	10

إن	3	0	4	10
أخى	3	0	4	10
على	3	0	4	10
موعد	3	0	4	10
معي	3	0	4	10
هنا	3	0	4	10
.	3	0	4	10

وهو	3	0	4	10
لا	3	0	4	10
يعرف	3	0	4	10
شيئا	3	0	4	10
مما	3	0	4	10
حدث	3	0	4	10
ولا	3	0	4	10
يتوقعه	3	0	4	10
.	3	0	4	10

وكل	3	0	4	10
ما	3	0	4	10
أطلعته	3	0	4	10
عليه	3	0	4	10
هو	3	0	4	10
أني	3	0	4	10
سأعرض	3	0	4	10
نفسي	3	0	4	10
على	3	0	4	10
الدكتور	3	0	4	10
…	3	0	4	10

وأني	3	0	4	10
أحب	3	0	4	10
أن	3	0	4	10
يكون	3	0	4	10
معي	3	0	4	10
.	3	0	4	10

وسيحضر	3	0	4	10
بعد	3	0	4	10
قليل	3	0	4	10
.	3	0	4	10

والآن	4	0	4	10
افتحي	3	0	4	10
الدولاب	3	0	4	10
وناوليني	3	0	4	10
الورقة	3	0	4	10
التي	3	0	4	10
في	3	0	4	10
الجيب	3	0	4	10
الأيمن	3	0	4	10
من	3	0	4	10
سترتي	3	0	4	10
…	3	0	4	10

أشكرك	3	0	4	10
.	3	0	4	10
.	3	0	4	10

متى	3	0	4	10
جاء	3	0	4	10
أخى	3	0	4	10
فأطلعيه	3	0	4	10
على	3	0	4	10
الحقيقة	3	0	4	10
وهوني	4	0	4	10
عليه	3	0	4	10
الأمر	3	0	4	10
ما	3	0	4	10
استطعت	3	0	4	10
،	3	0	4	10

وإذا	3	0	4	10
طلب	3	0	4	10
أن	3	0	4	10
يراني	3	0	4	10
فقولي	3	0	4	10
له	3	0	4	10
إني	3	0	4	10
نائم	3	0	4	10
—	3	0	4	10
فإني	3	0	4	10
أخشى	3	0	4	10
أن	3	0	4	10
يكثر	3	0	4	10
من	3	0	4	10
الاسئلة	3	0	4	10
الفارغة	3	0	4	10
البلهاء	3	0	4	10
.	3	0	4	10

وأكدي	3	0	4	10
له	3	0	4	10
أني	3	0	4	10
كتبت	3	0	4	10
هذه	3	0	4	10
الورقة	3	0	4	10
بعد	3	0	4	10
أن	3	0	4	10
أفقت	3	0	4	10
من	3	0	4	10
العملية	3	0	4	10
وزال	3	0	4	10
عني	3	0	4	10
ألمها	3	0	4	10
وذلك	3	0	4	10
ليطمئن	3	0	4	10
قلبه	3	0	4	10
—	3	0	4	10
إنها	3	0	4	10
كذبة	3	0	4	10
ولكن	3	0	4	10
يكون	3	0	4	10
في	3	0	4	10
بعض	3	0	4	10
الأوقات	3	0	4	10
ضروريا	3	0	4	10
،	3	0	4	10

واطلبي	3	0	4	10
منه	3	0	4	10
أن	3	0	4	10
يعمل	3	0	4	10
بما	3	0	4	10
في	3	0	4	10
الورقة	3	0	4	10
حرفيا	4	0	4	10
…	3	0	4	10

أحسبني	3	0	4	10
أتكلم	3	0	4	10
أكثر	3	0	4	10
مما	3	0	4	10
يلزم	3	0	4	10
فهل	3	0	4	10
أستطيع	3	0	4	10
أن	3	0	4	10
أعتمد	3	0	4	10
على	3	0	4	10
ذكائك	3	0	4	10
وحسن	3	0	4	10
تصرفك	3	0	4	10
؟	3	0	4	10

فطمأنته	3	0	4	11
وأكدت	3	0	4	11
له	3	0	4	11
أنها	3	0	4	11
ستؤدي	3	0	4	11
الرسالة	3	0	4	11
كما	3	0	4	11
يجب	3	0	4	11
أن	3	0	4	11
تؤدى	3	0	4	11
وسألته	3	0	4	11
قبل	3	0	4	11
أن	3	0	4	11
تنصرف	3	0	4	11
أله	3	0	4	11
حاجة	3	0	4	11
أخرى	3	0	4	11
؟	3	0	4	11

–	3	0	4	12
نعم	3	0	4	12
،	3	0	4	12

أن	3	0	4	12
تعودي	3	0	4	12
قبل	3	0	4	12
خروجه	3	0	4	12
وتخبريني	3	0	4	12
بما	3	0	4	12
فعلت	3	0	4	12
.	3	0	4	12

ويمكنك	3	0	4	12
أن	3	0	4	12
تقولي	3	0	4	12
له	3	0	4	12
إنك	3	0	4	12
آتية	3	0	4	12
لترىء	5	0	4	12
أنائم	3	0	4	12
أنا	3	0	4	12
أم	3	0	4	12
مستيقظ	3	0	4	12
.	3	0	4	12

وهذا	3	0	4	12
من	3	0	4	12
قبيل	5	0	4	12
الاحتياط	4	0	4	12
حتى	3	0	4	12
أستطيع	3	0	4	12
أن	3	0	4	12
أصلح	3	0	4	12
ما	3	0	4	12
عساه	3	0	4	12
يقع	3	0	4	12
من	3	0	4	12
الخطأ	3	0	4	12
وحتى	3	0	4	12
أتوقى	5	0	4	12
ما	3	0	4	12
لا	3	0	4	12
أود	4	0	4	12
حدوثه	3	0	4	12
.	3	0	4	12

وجرى	3	0	4	13
كل	3	0	4	13
شيء	3	0	4	13
على	3	0	4	13
ما	3	0	4	13
رسم	3	0	4	13
:	3	0	4	13
زيارات	3	0	4	13
قليلة	3	0	4	13
قصيرة	3	0	4	13
يؤديها	3	0	4	13
له	3	0	4	13
أهله	3	0	4	13
وخاصة	3	0	4	13
خلصاءه	5	0	4	13
،	3	0	4	13

ووحدة	4	0	4	13
طويلة	4	0	4	13
تتخللها	4	0	4	13
فترات	3	0	4	13
جعلت	3	0	4	13
تطول	3	0	4	13
شيئا	3	0	4	13
فشيئا	3	0	4	13
تؤنسه	4	0	4	13
فيها	3	0	4	13
مارى	3	0	4	13
بمحضرها	5	0	4	13
وحديثها	3	0	4	13
.	3	0	4	13

فنشأت	3	0	4	13
بينهما	3	0	4	13
ألفة	3	0	4	13
وعلم	3	0	4	13
منها	3	0	4	13
أنها	3	0	4	13
سورية	3	0	4	13
الأصل	3	0	4	13
وأنها	3	0	4	13
تعلمت	3	0	4	13
في	3	0	4	13
إحدى	3	0	4	13
مدارس	3	0	4	13
الراهبات	4	0	4	13
في	3	0	4	13
سوريا	3	0	4	13
ثم	3	0	4	13
تزوجت	3	0	4	13
شابا	3	0	4	13
إيطاليا	3	0	4	13
جاء	3	0	4	13
بها	3	0	4	13
إلى	3	0	4	13
الإسكندرية	3	0	4	13
ولبثت	4	0	4	13
معه	3	0	4	13
ثلاث	3	0	4	13
سنين	3	0	4	13
قضى	4	0	4	13
نحبه	4	0	4	13
بعدها	3	0	4	13
وخلف	4	0	4	13
لها	3	0	4	13
طفلا	3	0	4	13
.	3	0	4	13

فزاولت	4	0	4	13
الحياكة	4	0	4	13
أولا	3	0	4	13
ثم	3	0	4	13
التمريض	3	0	4	13
وها	5	0	4	13
هى	5	0	4	13
ذي	3	0	4	13
إلى	3	0	4	13
جانبه	3	0	4	13
.	3	0	4	13

ومن	3	0	4	14
العسير	3	0	4	14
أن	3	0	4	14
يصف	3	0	4	14
المرء	3	0	4	14
«	3	0	4	14
ماري	3	0	4	14
»	3	0	4	14
هذه	3	0	4	14
وصفا	3	0	4	14
دقيقا	3	0	4	14
.	3	0	4	14

ولعل	3	0	4	14
من	3	0	4	14
المستحيل	3	0	4	14
أن	3	0	4	14
يستطيع	3	0	4	14
المرء	3	0	4	14
وصف	3	0	4	14
إنسان	3	0	4	14
ما	5	0	4	14
على	3	0	4	14
وجه	3	0	4	14
الدقة	4	0	4	14
.	3	0	4	14

ولكن	3	0	4	14
من	3	0	4	14
