,Word,Label,Book,Chapter,Line
983,المرأة,3,0,2.0,16
984,أداة,3,0,2.0,16
985,لبقاء,3,0,2.0,16
986,النوع,3,0,2.0,16
988,وإن,3,0,2.0,16
989,جمالها,3,0,2.0,16
990,ليس,3,0,2.0,16
991,إلا,3,0,2.0,16
992,شركا,4,0,2.0,16
993,تنصبه,4,0,2.0,16
994,الحياة,3,0,2.0,16
995,ويحسن,3,0,2.0,16
996,كثيرا,3,0,2.0,16
997,أن,3,0,2.0,16
998,يتجنبه,3,0,2.0,16
1000,وإن,3,0,2.0,16
1001,الرجل,3,0,2.0,16
1002,أجمل,3,0,2.0,16
1003,من,3,0,2.0,16
1004,المرأة,3,0,2.0,16
1005,على,4,0,2.0,16
1006,العموم,4,0,2.0,16
1008,لأن,3,0,2.0,16
1009,جمال,3,0,2.0,16
1010,الرجل,3,0,2.0,16
1011,الجميل,3,0,2.0,16
1012,لا,3,0,2.0,16
1013,يستمد,4,0,2.0,16
1014,أكثر,3,0,2.0,16
1015,فتنته,4,0,2.0,16
1016,—,3,0,2.0,16
1017,كجمال,3,0,2.0,16
1018,المرأة,3,0,2.0,16
1019,—,3,0,2.0,16
1020,من,3,0,2.0,16
1021,الغريزة,4,0,2.0,16
1022,النوعية,5,0,2.0,16
1024,وكان,3,0,2.0,16
1025,سلوكه,3,0,2.0,16
1026,إزاء,4,0,2.0,16
1027,المرأة,3,0,2.0,16
1028,مظهرا,3,0,2.0,16
1029,لرأيه,3,0,2.0,16
1030,فيها,3,0,2.0,16
1031,—,3,0,2.0,16
1032,ونعني,3,0,2.0,16
1033,أنه,3,0,2.0,16
1034,كان,3,0,2.0,16
1035,يعدها,3,0,2.0,16
1036,مخلوقا,3,0,2.0,16
1037,جديرا,3,0,2.0,16
1038,بالعطف,3,0,2.0,16
1039,والمداعبة,3,0,2.0,16
1040,في,3,0,2.0,16
1041,غير,3,0,2.0,16
1042,ضعف,3,0,2.0,16
1043,ودون,4,0,2.0,16
1044,أن,3,0,2.0,16
1045,يمنع,3,0,2.0,16
1046,ذلك,3,0,2.0,16
1047,أن,3,0,2.0,16
1048,تحكمها,3,0,2.0,16
1049,دائما,3,0,2.0,16
1050,وتلزمها,3,0,2.0,16
1051,طاعتك,3,0,2.0,16
1053,ومن,3,0,2.0,17
1054,سخر,5,0,2.0,17
1055,الأقدار,3,0,2.0,17
1056,أن,3,0,2.0,17
1057,هذه,3,0,2.0,17
1058,الطبيعة,3,0,2.0,17
1059,القوية,3,0,2.0,17
1060,المتمردة,4,0,2.0,17
1061,إلى,3,0,2.0,17
1062,حد,3,0,2.0,17
1063,كبير,3,0,2.0,17
1064,تكون,3,0,2.0,17
1065,في,3,0,2.0,17
1066,جسم,3,0,2.0,17
1067,ضئيل,3,0,2.0,17
1068,هزيل,3,0,2.0,17
1069,لا,3,0,2.0,17
1070,يحتمل,3,0,2.0,17
1071,شيئا,3,0,2.0,17
1073,فقد,3,0,2.0,17
1074,كان,3,0,2.0,17
1075,صاحبنا,3,0,2.0,17
1076,قصيرا,3,0,2.0,17
1077,ضامر,4,0,2.0,17
1078,الجسم,3,0,2.0,17
1079,دقيق,3,0,2.0,17
1080,العظام,3,0,2.0,17
1081,واهي,4,0,2.0,17
1082,التركيب,3,0,2.0,17
1084,وليس,3,0,2.0,17
1085,فيه,3,0,2.0,17
1086,شىء,3,0,2.0,17
1087,ينم,5,0,2.0,17
1088,على,3,0,2.0,17
1089,هذه,3,0,2.0,17
1090,القوة,3,0,2.0,17
1091,التي,3,0,2.0,17
1092,انطوى,5,0,2.0,17
1093,عليها,3,0,2.0,17
1094,إلا,3,0,2.0,17
1095,وجهه,3,0,2.0,17
1097,أو,3,0,2.0,17
1098,بعبارة,3,0,2.0,17
1099,أدق,3,0,2.0,17
1100,جبهته,3,0,2.0,17
1101,الواسعة,3,0,2.0,17
1102,العريضة,3,0,2.0,17
1103,المتألقة,3,0,2.0,17
1105,وعيناه,3,0,2.0,17
1106,الواسعتان,3,0,2.0,17
1107,الحادتان,3,0,2.0,17
1109,وهامته,5,0,2.0,17
1110,المستطيلة,3,0,2.0,17
1111,القوية,3,0,2.0,17
1113,وأنفه,3,0,2.0,17
1114,الكبير,3,0,2.0,17
1115,الأقنى,5,0,2.0,17
1117,وشفته,3,0,2.0,17
1118,المقوسة,3,0,2.0,17
1119,الغليظة,3,0,2.0,17
1120,بعض,3,0,2.0,17
1121,الغلظ,5,0,2.0,17
1123,على,3,0,2.0,17
1124,أن,3,0,2.0,17
1125,قوته,3,0,2.0,17
1126,تنحصر,4,0,2.0,17
1127,على,3,0,2.0,17
1128,الاكثر,3,0,2.0,17
1129,في,3,0,2.0,17
1130,جبهته,3,0,2.0,17
1131,وعينيه,3,0,2.0,17
1133,ولم,3,0,2.0,17
1134,يكن,3,0,2.0,17
1135,يخفى,3,0,2.0,17
1136,عليه,3,0,2.0,17
1137,هذا,3,0,2.0,17
1138,السر,3,0,2.0,17
1140,فكان,3,0,2.0,17
1141,يبلغ,3,0,2.0,17
1142,بنظرة,3,0,2.0,17
1143,يسددها,3,0,2.0,17
1144,ما,3,0,2.0,17
1145,لا,3,0,2.0,17
1146,يبلغه,3,0,2.0,17
1147,الرجل,3,0,2.0,17
1148,الضخم,3,0,2.0,17
1149,بالعصا,3,0,2.0,17
1150,في,3,0,2.0,17
1151,يده,3,0,2.0,17
1153,ولكنه,3,0,2.0,17
1154,كان,3,0,2.0,17
1155,على,3,0,2.0,17
1156,ذلك,3,0,2.0,17
1157,رضي,3,0,2.0,17
1158,الطباع,4,0,2.0,17
1160,دمث,5,0,2.0,17
1161,الأخلاق,3,0,2.0,17
1163,سريع,3,0,2.0,17
1164,الفيء,5,0,2.0,17
1165,إلى,3,0,2.0,17
1166,الرضى,3,0,2.0,17
1168,ودخلت,3,0,2.0,18
1169,عليه,3,0,2.0,18
1170,شوشو,3,0,2.0,18
1171,وهو,3,0,2.0,18
1172,لا,3,0,2.0,18
1173,يحسها,3,0,2.0,18
1175,ووقفت,3,0,2.0,18
1176,خلفه,3,0,2.0,18
1177,وهو,3,0,2.0,18
1178,مشتغل,5,0,2.0,18
1179,بنزع,3,0,2.0,18
1180,غطاء,3,0,2.0,18
1181,حقيبته,3,0,2.0,18
1183,ووضعت,3,0,2.0,18
1184,كفيها,3,0,2.0,18
1185,على,3,0,2.0,18
1186,عينيه,3,0,2.0,18
1188,فأمسك,3,0,2.0,18
1189,بها,3,0,2.0,18
1190,ونزعها,3,0,2.0,18
1191,عنه,3,0,2.0,18
1192,برفق,3,0,2.0,18
1193,وقال,3,0,2.0,18
1195,آه,3,0,2.0,18
1198,شوشو,3,0,2.0,18
1201,نعم,3,0,2.0,19
1202,أنا,3,0,2.0,19
1203,شوشو,3,0,2.0,19
1205,من,3,0,2.0,19
1206,كنت,3,0,2.0,19
1207,تحسبني,3,0,2.0,19
1209,فاحمر,3,0,2.0,20
1210,وجهه,3,0,2.0,20
1211,الأسمر,3,0,2.0,20
1212,قليلا,3,0,2.0,20
1213,وابتسم,3,0,2.0,20
1215,وكانت,3,0,2.0,21
1216,لآخر,3,0,2.0,21
1217,عهده,4,0,2.0,21
1218,بها,3,0,2.0,21
1219,قبل,3,0,2.0,21
1220,عام,3,0,2.0,21
1221,طفلة,3,0,2.0,21
1222,ألفاها,5,0,2.0,21
1223,في,3,0,2.0,21
1224,هذه,4,0,2.0,21
1225,اللقية,4,0,2.0,21
1226,امرأة,3,0,2.0,21
1227,بارعة,3,0,2.0,21
1228,الشكل,3,0,2.0,21
1229,ممشوقة,5,0,2.0,21
1230,القد,3,0,2.0,21
1232,تغترف,4,0,2.0,21
1233,العين,3,0,2.0,21
1234,بشارتها,5,0,2.0,21
1235,وترتاح,3,0,2.0,21
1236,النفس,3,0,2.0,21
1237,إلى,3,0,2.0,21
1238,نظرتها,5,0,2.0,21
1240,سوداء,3,0,2.0,21
1241,العينين,3,0,2.0,21
1242,عميقتهما,3,0,2.0,21
1244,ذهبية,3,0,2.0,21
1245,الشعر,3,0,2.0,21
1246,ترسله,3,0,2.0,21
1247,أمواجا,3,0,2.0,21
1248,على,3,0,2.0,21
1249,كتفيها,3,0,2.0,21
1251,بيضاء,3,0,2.0,21
1252,مشرقة,3,0,2.0,21
1254,حمراء,3,0,2.0,21
1255,الخدين,3,0,2.0,21
1256,قرمزية,5,0,2.0,21
1257,الشفتين,3,0,2.0,21
1258,لينتهما,3,0,2.0,21
1260,عينها,3,0,2.0,21
1261,نار,3,0,2.0,21
1263,ولحظها,5,0,2.0,21
1264,حب,3,0,2.0,21
1266,وصوتها,3,0,2.0,21
1267,تغريد,3,0,2.0,21
1269,وقوامها,4,0,2.0,21
1270,أتم,3,0,2.0,21
1271,ما,3,0,2.0,21
1272,يكون,3,0,2.0,21
1273,استواء,3,0,2.0,21
1274,وصحة,3,0,2.0,21
1275,وعزما,4,0,2.0,21
1276,ونشاطا,3,0,2.0,21
1278,وحركتها,3,0,2.0,21
1279,مملوءة,3,0,2.0,21
1280,ظرفا,3,0,2.0,21
1281,ورشاقة,3,0,2.0,21
1283,رقيقة,3,0,2.0,21
1284,كأنها,3,0,2.0,21
1285,النسيم,3,0,2.0,21
1287,جليلة,3,0,2.0,21
1288,كأنها,3,0,2.0,21
1289,ملكة,3,0,2.0,21
1291,ذائبة,3,0,2.0,21
1292,حينا,3,0,2.0,21
1294,متدللة,5,0,2.0,21
1295,متجبرة,4,0,2.0,21
1296,أحيانا,3,0,2.0,21
1298,ساخرة,3,0,2.0,21
1299,طورا,5,0,2.0,21
1301,وطورا,5,0,2.0,21
1302,ساذجة,4,0,2.0,21
1303,غريرة,5,0,2.0,21
1305,جميلة,3,0,2.0,21
1306,في,3,0,2.0,21
1307,كل,3,0,2.0,21
1308,حال,3,0,2.0,21
1310,وقالت,3,0,2.0,21
1311,وهى,3,0,2.0,21
1312,تعتمد,3,0,2.0,21
1313,أن,3,0,2.0,21
1314,تتجاهل,3,0,2.0,21
1315,معنى,3,0,2.0,21
1316,ما,3,0,2.0,21
1317,يفعل,3,0,2.0,21
1319,دعني,5,0,2.0,21
1320,أخرج,3,0,2.0,21
1321,لك,3,0,2.0,21
1322,ما,3,0,2.0,21
1323,تريد,3,0,2.0,21
1324,من,3,0,2.0,21
1325,الثياب,3,0,2.0,21
1327,إن,3,0,2.0,21
1328,هذا,3,0,2.0,21
1329,عمل,3,0,2.0,21
1330,النساء,3,0,2.0,21
1331,لا,3,0,2.0,21
1332,الرجال,3,0,2.0,21
1334,اصعد,3,0,2.0,21
1335,أنت,3,0,2.0,21
1336,إلى,3,0,2.0,21
1338,فوق,3,0,2.0,21
1340,فإنهم,3,0,2.0,21
1341,ينتظرونك,3,0,2.0,21
1342,ليفطروا,3,0,2.0,21
1343,معك,3,0,2.0,21
1344,وسأعد,3,0,2.0,21
1345,لك,3,0,2.0,21
1346,كل,3,0,2.0,21
1347,شيء,3,0,2.0,21
1350,ولكنك,3,0,2.0,22
1351,لا,3,0,2.0,22
1352,تعرفين,3,0,2.0,22
1353,ماذا,3,0,2.0,22
1354,أبغى,3,0,2.0,22
1357,أعرف,3,0,2.0,23
1358,كل,3,0,2.0,23
1359,شيء,3,0,2.0,23
1361,وماذا,3,0,2.0,23
1362,تستطيع,3,0,2.0,23
1363,أنت,3,0,2.0,23
1364,أن,3,0,2.0,23
1365,تعرف,3,0,2.0,23
1366,أكثر,3,0,2.0,23
1367,مني,3,0,2.0,23
1369,إنك,3,0,2.0,23
1370,كالطفل,3,0,2.0,23
1371,الصغير,3,0,2.0,23
1372,يحتاج,3,0,2.0,23
1373,حتى,3,0,2.0,23
1374,إلى,3,0,2.0,23
1375,من,3,0,2.0,23
1376,يلبسه,3,0,2.0,23
1377,الجورب,3,0,2.0,23
1379,فلم,3,0,2.0,24
1380,يدر,3,0,2.0,24
1381,أعرفت,3,0,2.0,24
1382,وتجاهلت,3,0,2.0,24
1383,أم,3,0,2.0,24
1384,هي,3,0,2.0,24
1385,لا,3,0,2.0,24
1386,تعلم,3,0,2.0,24
1387,شيئا,3,0,2.0,24
1388,مما,3,0,2.0,24
1389,حدث,3,0,2.0,24
1391,وكانت,3,0,2.0,24
1392,نفسه,3,0,2.0,24
1393,قد,3,0,2.0,24
1394,سكنت,3,0,2.0,24
1395,فآثر,3,0,2.0,24
1396,أن,3,0,2.0,24
1397,يطوي,3,0,2.0,24
1398,الأمر,3,0,2.0,24
1400,وبدا,4,0,2.0,24
1401,له,3,0,2.0,24
1402,أن,3,0,2.0,24
1403,هذا,3,0,2.0,24
1404,خير,3,0,2.0,24
1405,ما,3,0,2.0,24
1406,يمكن,3,0,2.0,24
1407,أن,3,0,2.0,24
1408,يصنع,3,0,2.0,24
1410,وقال,3,0,2.0,24
1411,مغالطا,5,0,2.0,24
1414,ولكني,3,0,2.0,24
1415,لا,3,0,2.0,24
1416,أعرف,3,0,2.0,24
1417,من,3,0,2.0,24
1418,أين,3,0,2.0,24
1419,أصعد,3,0,2.0,24
1423,إذا,3,0,2.0,25
1424,لنبدأ,3,0,2.0,25
1425,بالصعود,3,0,2.0,25
1426,وبعد,3,0,2.0,25
1427,ذلك,3,0,2.0,25
1428,نعود,3,0,2.0,25
1429,إلى,3,0,2.0,25
1430,هذه,3,0,2.0,25
1431,الحقيقة,3,0,2.0,25
1433,أليس,3,0,2.0,25
1434,كذلك,3,0,2.0,25
1437,نعم,3,0,2.0,26
1440,هيا,3,0,2.0,27
1441,إذا,3,0,2.0,27
1443,ووضعت,3,0,2.0,28
1444,كفها,3,0,2.0,28
1445,على,3,0,2.0,28
1446,كتفه,3,0,2.0,28
1447,اليمنى,3,0,2.0,28
1448,وجعلت,3,0,2.0,28
1449,تطفر,5,0,2.0,28
1450,إلى,3,0,2.0,28
1451,جوانبه,3,0,2.0,28
1452,وتتواثب,5,0,2.0,28
1453,كالفراشة,3,0,2.0,28
1455,الفصل,3,0,4.0,0
1456,الرابع,3,0,4.0,0
1458,إلى,3,0,4.0,1
1459,أن,3,0,4.0,1
1460,يفيح,3,0,4.0,1
1461,النهار,3,0,4.0,1
1462,وتنهزم,3,0,4.0,1
1463,الظلال,3,0,4.0,1
1464,اذهب,3,0,4.0,1
1465,إلى,3,0,4.0,1
1466,جبل,3,0,4.0,1
1467,المر,3,0,4.0,1
1468,وإلى,3,0,4.0,1
1469,تل,3,0,4.0,1
1470,اللبان,3,0,4.0,1
1472,قبل,3,0,4.0,2
1473,أن,3,0,4.0,2
1474,نتقدم,3,0,4.0,2
1475,بخطوة,3,0,4.0,2
1476,أخرى,3,0,4.0,2
1477,في,3,0,4.0,2
1478,هذا,3,0,4.0,2
1479,التاريخ,3,0,4.0,2
1480,—,3,0,4.0,2
1481,أو,3,0,4.0,2
1482,في,3,0,4.0,2
1483,هذه,3,0,4.0,2
1484,الفترة,3,0,4.0,2
1485,من,3,0,4.0,2
1486,حياة,3,0,4.0,2
1487,صاحبنا,3,0,4.0,2
1488,إبراهيم,3,0,4.0,2
1489,—,3,0,4.0,2
1490,نكر,5,0,4.0,2
1491,راجعين,3,0,4.0,2
1492,بالقارئ,3,0,4.0,2
1493,بضعة,3,0,4.0,2
1494,أسابيع,3,0,4.0,2
1495,لنجلو,4,0,4.0,2
1496,ما,3,0,4.0,2
1497,عساه,3,0,4.0,2
1498,يكون,3,0,4.0,2
1499,مشكلا,4,0,4.0,2
1500,مما,3,0,4.0,2
1501,أسلفنا,4,0,4.0,2
1502,قصة,5,0,4.0,2
1503,في,3,0,4.0,2
1504,الفصل,3,0,4.0,2
1505,السابق,3,0,4.0,2
1507,وهي,3,0,4.0,2
1508,أوبة,5,0,4.0,2
1509,تردنا,3,0,4.0,2
1510,إلى,3,0,4.0,2
1511,أيام,3,0,4.0,2
1512,عشرة,3,0,4.0,2
1513,قضاها,3,0,4.0,2
1514,في,3,0,4.0,2
1515,مستشفي,3,0,4.0,2
1516,لا,3,0,4.0,2
1517,حاجة,3,0,4.0,2
1518,بنا,3,0,4.0,2
1519,إلى,3,0,4.0,2
1520,اسمه,3,0,4.0,2
1521,إذ,3,0,4.0,2
1522,كنا,3,0,4.0,2
1523,لن,3,0,4.0,2
1524,نعود,3,0,4.0,2
1525,إليه,3,0,4.0,2
1526,مرة,3,0,4.0,2
1527,ثانية,3,0,4.0,2
1529,وكانت,3,0,4.0,2
1530,طلبتنا,5,0,4.0,2
1531,عنده,3,0,4.0,2
1532,قد,3,0,4.0,2
1533,زايلته,5,0,4.0,2
1535,وكان,3,0,4.0,2
1536,كبير,3,0,4.0,2
1537,الأطباء,3,0,4.0,2
1538,صديقا,3,0,4.0,2
1539,لإبراهيم,3,0,4.0,2
1540,فأوصى,3,0,4.0,2
1541,به,3,0,4.0,2
1542,الخدم,3,0,4.0,2
1543,والممرضات,3,0,4.0,2
1545,وأطلق,3,0,4.0,2
1546,له,3,0,4.0,2
1547,الحرية,3,0,4.0,2
1548,في,3,0,4.0,2
1549,استقبال,3,0,4.0,2
1550,الزوار,3,0,4.0,2
1552,وأمرهم,3,0,4.0,2
1553,أن,3,0,4.0,2
1554,يتوخوا,4,0,4.0,2
1555,في,3,0,4.0,2
1556,ذلك,3,0,4.0,2
1557,مرضاته,4,0,4.0,2
1559,وكان,3,0,4.0,2
1560,هذا,3,0,4.0,2
1561,شرط,3,0,4.0,2
1562,إبراهيم,3,0,4.0,2
1563,لما,3,0,4.0,2
1564,ألح,3,0,4.0,2
1565,عليه,3,0,4.0,2
1566,الطبيب,3,0,4.0,2
1567,أن,3,0,4.0,2
1568,يجري,3,0,4.0,2
1569,له,3,0,4.0,2
1570,العملية,3,0,4.0,2
1572,فقبله,3,0,4.0,2
1573,واكتفى,4,0,4.0,2
1574,بأن,3,0,4.0,2
1575,ينبه,3,0,4.0,2
1576,إلى,3,0,4.0,2
1577,وجوب,4,0,4.0,2
1578,الإقلال,4,0,4.0,2
1579,من,3,0,4.0,2
1580,تقبل,3,0,4.0,2
1581,الزيارات,3,0,4.0,2
1582,في,3,0,4.0,2
1583,الأيام,3,0,4.0,2
1584,الأولى,3,0,4.0,2
1585,على,3,0,4.0,2
1586,الأقل,3,0,4.0,2
1588,وفى,3,0,4.0,3
1589,صباح,3,0,4.0,3
1590,اليوم,3,0,4.0,3
1591,المضروب,5,0,4.0,3
1592,للعملية,3,0,4.0,3
1593,ذهب,3,0,4.0,3
1594,إبراهيم,3,0,4.0,3
1595,وحده,4,0,4.0,3
1596,إلى,3,0,4.0,3
1597,المستشفى,3,0,4.0,3
1598,دون,4,0,4.0,3
1599,أن,3,0,4.0,3
1600,يخبر,3,0,4.0,3
1601,أمه,3,0,4.0,3
1602,أو,3,0,4.0,3
1603,ابنه,3,0,4.0,3
1605,وهما,3,0,4.0,3
1606,كل,3,0,4.0,3
1607,أهل,3,0,4.0,3
1608,بيته,3,0,4.0,3
1609,إذا,3,0,4.0,3
1610,أسقطنا,3,0,4.0,3
1611,الخدم,3,0,4.0,3
1612,—,3,0,4.0,3
1613,كأنه,3,0,4.0,3
1614,ماض,3,0,4.0,3
1615,إلى,3,0,4.0,3
1616,عمله,3,0,4.0,3
1618,وتقدم,3,0,4.0,3
1619,إلى,3,0,4.0,3
1620,غرفة,3,0,4.0,3
1621,الجراحة,3,0,4.0,3
1622,بجأش,4,0,4.0,3
1623,رابط,4,0,4.0,3
1624,ونفس,3,0,4.0,3
1625,—,3,0,4.0,3
1626,لا,3,0,4.0,3
1627,نقول,3,0,4.0,3
1628,مطمئنة,3,0,4.0,3
1629,—,3,0,4.0,3
1630,ولكنا,3,0,4.0,3
1631,نقول,3,0,4.0,3
1632,غير,3,0,4.0,3
1633,مكترثة,4,0,4.0,3
1634,لما,3,0,4.0,3
1635,عساه,3,0,4.0,3
1636,أن,3,0,4.0,3
1637,يكون,3,0,4.0,3
1639,ومع,3,0,4.0,3
1640,أن,3,0,4.0,3
1641,الطبيب,3,0,4.0,3
1642,احتاج,3,0,4.0,3
1643,أن,3,0,4.0,3
1644,ينشقه,5,0,4.0,3
1645,مقدارا,3,0,4.0,3
1646,كبيرا,3,0,4.0,3
1647,من,3,0,4.0,3
1648,الكلوروفورم,3,0,4.0,3
1650,فإنه,3,0,4.0,3
1651,لم,3,0,4.0,3
1652,يكد,4,0,4.0,3
1653,يغسل,3,0,4.0,3
1654,يديه,3,0,4.0,3
1655,حتى,3,0,4.0,3
1656,كان,3,0,4.0,3
1657,إبراهيم,3,0,4.0,3
1658,قد,3,0,4.0,3
1659,فتح,3,0,4.0,3
1660,عينيه,3,0,4.0,3
1661,وأفاق,3,0,4.0,3
1662,إلى,3,0,4.0,3
1663,حد,3,0,4.0,3
1664,كببر,5,0,4.0,3
1666,فحملوه,3,0,4.0,3
1667,وهو,3,0,4.0,3
1668,متنبه,3,0,4.0,3
1669,ووضعوه,3,0,4.0,3
1670,في,3,0,4.0,3
1671,سريره,3,0,4.0,3
1672,وتركوا,3,0,4.0,3
1673,إلى,3,0,4.0,3
1674,جانبه,3,0,4.0,3
1675,ممرضة,3,0,4.0,3
1676,تعنى,3,0,4.0,3
1677,به,3,0,4.0,3
1679,فلبث,4,0,4.0,3
1680,نحو,4,0,4.0,3
1681,ساعة,3,0,4.0,3
1682,لا,3,0,4.0,3
1683,يتحرك,3,0,4.0,3
1684,ولا,3,0,4.0,3
1685,يتكلم,3,0,4.0,3
1686,ولا,3,0,4.0,3
1687,يصنع,3,0,4.0,3
1688,أكثر,3,0,4.0,3
1689,من,3,0,4.0,3
1690,أن,3,0,4.0,3
1691,يدير,3,0,4.0,3
1692,عينيه,3,0,4.0,3
1693,في,3,0,4.0,3
1694,السقف,3,0,4.0,3
1695,والجدران,3,0,4.0,3
1696,أو,3,0,4.0,3
1697,يرفع,3,0,4.0,3
1698,يديه,3,0,4.0,3
1699,من,3,0,4.0,3
1700,حين,3,0,4.0,3
1701,إلى,3,0,4.0,3
1702,حين,3,0,4.0,3
1703,ويمسح,3,0,4.0,3
1704,جبينه,3,0,4.0,3
1705,لغرض,3,0,4.0,3
1706,واحد,3,0,4.0,3
1707,هو,3,0,4.0,3
1708,أن,3,0,4.0,3
1709,يثبت,3,0,4.0,3
1710,لممرضته,3,0,4.0,3
1711,أنه,3,0,4.0,3
1712,مفيق,5,0,4.0,3
1714,وهي,3,0,4.0,3
1715,تحدجه,5,0,4.0,3
1716,بنظرها,3,0,4.0,3
1717,ولا,3,0,4.0,3
1718,تكاد,4,0,4.0,3
1719,تحول,3,0,4.0,3
1720,نظرها,3,0,4.0,3
1721,عنه,3,0,4.0,3
1722,كأنما,3,0,4.0,3
1723,تعجب,3,0,4.0,3
1724,لجلده,4,0,4.0,3
1726,ثم,3,0,4.0,3
1727,لفت,4,0,4.0,3
1728,وجهه,3,0,4.0,3
1729,فجأة,3,0,4.0,3
1730,وقال,3,0,4.0,3
1733,ما,3,0,4.0,3
1734,اسمك,3,0,4.0,3
1737,ولم,3,0,4.0,3
1738,يكن,3,0,4.0,3
1739,ذلك,3,0,4.0,3
1740,منه,3,0,4.0,3
1741,التفات,3,0,4.0,3
1742,سائل,3,0,4.0,3
1743,عادي,3,0,4.0,3
1744,بل,3,0,4.0,3
1745,كان,3,0,4.0,3
1746,أشبه,3,0,4.0,3
1747,بحركة,3,0,4.0,3
1748,متوجع,5,0,4.0,3
1750,ويظهر,3,0,4.0,4
1751,أن,3,0,4.0,4
1752,هذا,3,0,4.0,4
1753,آخر,3,0,4.0,4
1754,ما,3,0,4.0,4
1755,كانت,3,0,4.0,4
1756,تنتظر,3,0,4.0,4
1757,أن,3,0,4.0,4
1758,يسألها,3,0,4.0,4
1759,عنه,3,0,4.0,4
1761,فلم,3,0,4.0,4
1762,تجد,3,0,4.0,4
1763,الجواب,3,0,4.0,4
1764,حاضرا,3,0,4.0,4
1765,وتلعثمت,4,0,4.0,4
1766,وهي,3,0,4.0,4
1767,تخبره,3,0,4.0,4
1768,أن,3,0,4.0,4
1769,اسمها,3,0,4.0,4
1771,ماري,3,0,4.0,4
1773,وحول,3,0,4.0,4
1774,وجهه,3,0,4.0,4
1775,عنها,3,0,4.0,4
1776,قبل,3,0,4.0,4
1777,أن,3,0,4.0,4
1778,تنطق,3,0,4.0,4
1779,وعاد,3,0,4.0,4
1780,إلى,3,0,4.0,4
1781,صمته,3,0,4.0,4
1783,وكأنما,3,0,4.0,4
1784,توهمت,3,0,4.0,4
1785,أنه,3,0,4.0,4
1786,لم,3,0,4.0,4
1787,يسمع,3,0,4.0,4
1788,وخشيت,3,0,4.0,4
1789,أن,3,0,4.0,4
1790,يسوءه,3,0,4.0,4
1791,حسبانه,3,0,4.0,4
1792,أنها,3,0,4.0,4
1793,لم,3,0,4.0,4
1794,تجب,3,0,4.0,4
1795,أو,3,0,4.0,4
1796,كأنما,3,0,4.0,4
1797,ملت,3,0,4.0,4
1798,طول,3,0,4.0,4
1799,الصمت,3,0,4.0,4
1800,الذي,3,0,4.0,4
1801,ألزمها,3,0,4.0,4
1802,إياه,5,0,4.0,4
1803,—,3,0,4.0,4
1804,والصمت,3,0,4.0,4
1805,أشق,5,0,4.0,4
1806,على,3,0,4.0,4
1807,النساء,3,0,4.0,4
1808,منه,3,0,4.0,4
1809,على,3,0,4.0,4
1810,الرجال,3,0,4.0,4
1811,—,3,0,4.0,4
1812,فمالت,3,0,4.0,4
1813,إليه,3,0,4.0,4
1814,وحنت,5,0,4.0,4
1815,عليه,3,0,4.0,4
1816,وكفاها,3,0,4.0,4
1817,على,3,0,4.0,4
1818,السرير,3,0,4.0,4
1819,لتعتمد,3,0,4.0,4
1820,عليه,3,0,4.0,4
1821,وقالت,3,0,4.0,4
1823,أقول,3,0,4.0,4
1824,إن,3,0,4.0,4
1825,اسمي,3,0,4.0,4
1826,ماري,3,0,4.0,4
1828,فتصلبت,3,0,4.0,5
1829,عضلات,3,0,4.0,5
1830,وجهه,3,0,4.0,5
1831,وانزوى,4,0,4.0,5
1832,ما,3,0,4.0,5
1833,بين,3,0,4.0,5
1834,عينيه,3,0,4.0,5
1835,وتضاغطت,5,0,4.0,5
1836,شفتاه,3,0,4.0,5
1837,هنيهة,5,0,4.0,5
1838,قبل,3,0,4.0,5
1839,أن,3,0,4.0,5
1840,يقول,3,0,4.0,5
1841,لها,3,0,4.0,5
1844,نعم,3,0,4.0,5
1845,سمعت,3,0,4.0,5
1847,أرجو,3,0,4.0,5
1848,ألا,3,0,4.0,5
1849,تضعي,3,0,4.0,5
1850,يدك,3,0,4.0,5
1851,على,3,0,4.0,5
1852,الفراش,3,0,4.0,5
1853,فيتحرك,3,0,4.0,5
1855,مؤقتا,3,0,4.0,5
1856,على,3,0,4.0,5
1857,الأقل,3,0,4.0,5
1861,فرفعت,3,0,4.0,6
1862,يديها,3,0,4.0,6
1863,بسرعة,3,0,4.0,6
1864,عن,3,0,4.0,6
1865,السرير,3,0,4.0,6
1866,وقد,3,0,4.0,6
1867,أدركت,3,0,4.0,6
1868,أن,3,0,4.0,6
1869,صمته,3,0,4.0,6
1870,تجلد,4,0,4.0,6
1872,وأنه,3,0,4.0,6
1873,يكابد,4,0,4.0,6
1874,من,3,0,4.0,6
1875,الألم,3,0,4.0,6
1876,ما,3,0,4.0,6
1877,يود,4,0,4.0,6
1878,أن,3,0,4.0,6
1879,يكتمه,3,0,4.0,6
1880,لسبب,3,0,4.0,6
1881,ما,5,0,4.0,6
1883,ونهضت,3,0,4.0,6
1884,وقد,3,0,4.0,6
1885,حدثتها,3,0,4.0,6
1886,نفسها,3,0,4.0,6
1887,أن,3,0,4.0,6
1888,خير,3,0,4.0,6
1889,ما,3,0,4.0,6
1890,تحسن,3,0,4.0,6
1891,به,3,0,4.0,6
1892,إليه,3,0,4.0,6
1893,هو,3,0,4.0,6
1894,أن,3,0,4.0,6
1895,تدعه,5,0,4.0,6
